-36.0712	-16.9738
-35.1402	-17.9048
-34.1526	-18.7755
-33.1123	-19.5825
-32.0233	-20.3226
-30.89	-20.9928
-29.7169	-21.5906
-28.5085	-22.1135
-27.2697	-22.5595
-26.0053	-22.9268
-24.7204	-23.214
-23.42	-23.42
-22.1092	-23.5439
-20.7932	-23.5852
-19.4772	-23.5439
-18.1664	-23.42
-16.866	-23.214
-15.581	-22.9268
-14.3167	-22.5595
-13.0779	-22.1135
-11.8695	-21.5906
-10.6964	-20.9928
-9.56309	-20.3226
-8.47412	-19.5825
-7.43377	-18.7755
-6.44614	-17.9048
-5.51513	-16.9738
-4.64442	-15.9862
-3.83744	-14.9459
-3.09738	-13.8569
-2.42716	-12.7236
-1.82941	-11.5505
-1.30651	-10.3421
-0.860516	-9.1033
-0.493185	-7.83894
-0.205969	-6.55401
-7.24144e-07	-5.25357
0.123906	-3.94277
0.165263	-2.62678
0.123906	-1.31079
-7.24144e-07	5.73219e-06
-0.205969	1.30044
-0.493185	2.58537
-0.860516	3.84973
-1.30651	5.08853
-1.82941	6.29689
-2.42716	7.47002
-3.09738	8.60331
-3.83744	9.69228
-4.64442	10.7326
-5.51513	11.7203
-6.44614	12.6513
-7.43377	13.522
-8.47412	14.329
-9.56309	15.069
-10.6964	15.7392
-11.8695	16.337
-13.0779	16.8599
-14.3167	17.3059
-15.581	17.6732
-16.866	17.9604
-18.1664	18.1664
-19.4772	18.2903
-20.7932	18.3317
-22.1092	18.2903
-23.42	18.1664
-24.7204	17.9604
-26.0053	17.6732
-27.2697	17.3059
-28.5085	16.8599
-29.7169	16.337
-30.89	15.7392
-32.0233	15.069
-33.1123	14.329
-34.1526	13.522
-35.1402	12.6513
-36.0712	11.7203
-36.9419	10.7326
-37.7489	9.69228
-38.489	8.60331
-39.1592	7.47002
-39.757	6.29689
-40.2799	5.08853
-40.7259	3.84973
-41.0932	2.58537
-41.3804	1.30044
-41.5864	5.73219e-06
-41.7103	-1.31079
-41.5457	-3.92722
-41.5043	-5.24321
-41.3804	-6.55401
-41.1744	-7.85444
-40.8872	-9.13937
-40.5199	-10.4037
-40.0739	-11.6425
-39.551	-12.8509
-38.9532	-14.024
-38.283	-15.1573
-37.543	-16.2463
-36.736	-17.2866
-35.8653	-18.2743
-34.9343	-19.2053
-33.9466	-20.076
-32.9063	-20.883
-31.8173	-21.623
-30.684	-22.2932
-29.5109	-22.891
-28.3025	-23.4139
-27.0637	-23.8599
-25.7994	-24.2272
-24.5144	-24.5144
-23.214	-24.7204
-21.9032	-24.8443
-20.5872	-24.8857
-19.2712	-24.8443
-17.9604	-24.7204
-16.66	-24.5144
-15.3751	-24.2272
-14.1107	-23.8599
-12.8719	-23.4139
-11.6635	-22.891
-10.4904	-22.2932
-9.35712	-21.623
-8.26815	-20.883
-7.2278	-20.076
-6.24017	-19.2053
-5.30917	-18.2743
-4.43846	-17.2866
-3.63148	-16.2463
-2.89141	-15.1573
-2.22119	-14.024
-1.62345	-12.8509
-1.10054	-11.6425
-0.654549	-10.4037
-0.287218	-9.13937
-1.08988e-06	-7.85444
0.205967	-6.55401
0.329874	-5.24321
0.371231	-3.92722
0.329874	-2.61123
0.205967	-1.30043
-1.08988e-06	5.71335e-06
-0.287218	1.28494
-0.654549	2.5493
-1.10054	3.7881
-1.62345	4.99646
-2.22119	6.16959
-2.89141	7.30288
-3.63148	8.39185
-4.43846	9.4322
-5.30917	10.4198
-6.24017	11.3508
-7.2278	12.2215
-8.26815	13.0285
-9.35712	13.7686
-10.4904	14.4388
-11.6635	15.0366
-12.8719	15.5595
-14.1107	16.0055
-15.3751	16.3728
-16.66	16.66
-17.9604	16.866
-19.2712	16.9899
-20.5872	17.0312
-21.9032	16.9899
-23.214	16.866
-24.5144	16.66
-25.7994	16.3728
-27.0637	16.0055
-28.3025	15.5595
-29.5109	15.0366
-30.684	14.4388
-31.8173	13.7686
-32.9063	13.0285
-33.9466	12.2215
-34.9343	11.3508
-35.8653	10.4198
-36.736	9.4322
-37.543	8.39185
-38.283	7.30288
-38.9532	6.16959
-39.551	4.99646
-40.0739	3.7881
-40.5199	2.5493
-40.8872	1.28494
-41.1744	5.71335e-06
-41.3804	-1.30043
-41.5043	-2.61123
-41.2584	-5.21216
-41.2171	-6.52815
-41.0932	-7.83895
-40.8872	-9.13938
-40.6	-10.4243
-40.2327	-11.6887
-39.7867	-12.9275
-39.2638	-14.1358
-38.666	-15.309
-37.9958	-16.4423
-37.2557	-17.5312
-36.4488	-18.5716
-35.578	-19.5592
-34.647	-20.4902
-33.6594	-21.3609
-32.6191	-22.1679
-31.5301	-22.908
-30.3968	-23.5782
-29.2237	-24.1759
-28.0153	-24.6988
-26.7765	-25.1448
-25.5122	-25.5122
-24.2272	-25.7994
-22.9268	-26.0053
-21.616	-26.1292
-20.3	-26.1706
-18.984	-26.1292
-17.6732	-26.0053
-16.3728	-25.7994
-15.0878	-25.5122
-13.8235	-25.1448
-12.5847	-24.6988
-11.3763	-24.1759
-10.2032	-23.5782
-9.0699	-22.908
-7.98093	-22.1679
-6.94058	-21.3609
-5.95295	-20.4902
-5.02195	-19.5592
-4.15124	-18.5716
-3.34426	-17.5312
-2.6042	-16.4423
-1.93397	-15.309
-1.33623	-14.1358
-0.813327	-12.9275
-0.36733	-11.6887
6.49372e-07	-10.4243
0.287217	-9.13938
0.493185	-7.83895
0.617092	-6.52815
0.658449	-5.21216
0.617092	-3.89617
0.493185	-2.58537
0.287217	-1.28494
6.49372e-07	-2.52914e-06
-0.36733	1.26436
-0.813327	2.50316
-1.33623	3.71151
-1.93397	4.88465
-2.6042	6.01794
-3.34426	7.10691
-4.15124	8.14726
-5.02195	9.13489
-5.95295	10.0659
-6.94058	10.9366
-7.98093	11.7436
-9.0699	12.4836
-10.2032	13.1539
-11.3763	13.7516
-12.5847	14.2745
-13.8235	14.7205
-15.0878	15.0878
-16.3728	15.3751
-17.6732	15.581
-18.984	15.7049
-20.3	15.7463
-21.616	15.7049
-22.9268	15.581
-24.2272	15.3751
-25.5122	15.0878
-26.7765	14.7205
-28.0153	14.2745
-29.2237	13.7516
-30.3968	13.1539
-31.5301	12.4836
-32.6191	11.7436
-33.6594	10.9366
-34.647	10.0659
-35.578	9.13489
-36.4488	8.14726
-37.2557	7.10691
-37.9958	6.01794
-38.666	4.88465
-39.2638	3.71151
-39.7867	2.50316
-40.2327	1.26436
-40.6	-2.52914e-06
-40.8872	-1.28494
-41.0932	-2.58537
-41.2171	-3.89617
-40.8911	-6.47651
-40.8498	-7.7925
-40.7259	-9.1033
-40.5199	-10.4037
-40.2327	-11.6887
-39.8653	-12.953
-39.4193	-14.1918
-38.8964	-15.4002
-38.2987	-16.5733
-37.6285	-17.7066
-36.8884	-18.7956
-36.0814	-19.8359
-35.2107	-20.8236
-34.2797	-21.7546
-33.2921	-22.6253
-32.2517	-23.4323
-31.1628	-24.1723
-30.0295	-24.8425
-28.8563	-25.4403
-27.648	-25.9632
-26.4092	-26.4092
-25.1448	-26.7765
-23.8599	-27.0637
-22.5595	-27.2697
-21.2487	-27.3936
-19.9327	-27.435
-18.6167	-27.3936
-17.3059	-27.2697
-16.0054	-27.0637
-14.7205	-26.7765
-13.4562	-26.4092
-12.2174	-25.9632
-11.009	-25.4403
-9.83586	-24.8425
-8.70257	-24.1723
-7.6136	-23.4323
-6.57325	-22.6253
-5.58562	-21.7546
-4.65462	-20.8236
-3.78391	-19.8359
-2.97693	-18.7956
-2.23687	-17.7066
-1.56664	-16.5733
-0.968898	-15.4002
-0.445997	-14.1918
-7.22597e-07	-12.953
0.36733	-11.6887
0.654547	-10.4037
0.860515	-9.1033
0.984422	-7.7925
1.02578	-6.47651
0.984422	-5.16052
0.860515	-3.84972
0.654547	-2.54929
0.36733	-1.26436
-7.22597e-07	2.22393e-06
-0.445997	1.2388
-0.968898	2.44716
-1.56664	3.6203
-2.23687	4.75358
-2.97693	5.84255
-3.78391	6.8829
-4.65462	7.87053
-5.58562	8.80154
-6.57325	9.67225
-7.6136	10.4792
-8.70257	11.2193
-9.83586	11.8895
-11.009	12.4873
-12.2174	13.0102
-13.4562	13.4562
-14.7205	13.8235
-16.0054	14.1107
-17.3059	14.3167
-18.6167	14.4406
-19.9327	14.4819
-21.2487	14.4406
-22.5595	14.3167
-23.8599	14.1107
-25.1448	13.8235
-26.4092	13.4562
-27.648	13.0102
-28.8563	12.4873
-30.0295	11.8895
-31.1628	11.2193
-32.2517	10.4792
-33.2921	9.67225
-34.2797	8.80154
-35.2107	7.87053
-36.0814	6.8829
-36.8884	5.84255
-37.6285	4.75358
-38.2987	3.6203
-38.8964	2.44716
-39.4193	1.2388
-39.8653	2.22393e-06
-40.2327	-1.26436
-40.5199	-2.54929
-40.7259	-3.84972
-40.8498	-5.16052
-40.4451	-7.71533
-40.4038	-9.03132
-40.2798	-10.3421
-40.0739	-11.6426
-39.7867	-12.9275
-39.4193	-14.1918
-38.9733	-15.4306
-38.4504	-16.639
-37.8527	-17.8121
-37.1825	-18.9454
-36.4424	-20.0344
-35.6354	-21.0747
-34.7647	-22.0624
-33.8337	-22.9934
-32.8461	-23.8641
-31.8057	-24.6711
-30.7168	-25.4111
-29.5835	-26.0814
-28.4103	-26.6791
-27.202	-27.202
-25.9632	-27.648
-24.6988	-28.0153
-23.4139	-28.3025
-22.1135	-28.5085
-20.8027	-28.6324
-19.4867	-28.6738
-18.1707	-28.6324
-16.8599	-28.5085
-15.5594	-28.3025
-14.2745	-28.0153
-13.0102	-27.648
-11.7713	-27.202
-10.563	-26.6791
-9.38986	-26.0814
-8.25657	-25.4111
-7.1676	-24.6711
-6.12725	-23.8641
-5.13962	-22.9934
-4.20862	-22.0624
-3.33791	-21.0747
-2.53093	-20.0344
-1.79086	-18.9454
-1.12064	-17.8121
-0.522896	-16.639
4.88886e-06	-15.4306
0.446001	-14.1918
0.813332	-12.9275
1.10055	-11.6426
1.30652	-10.3421
1.43042	-9.03132
1.47178	-7.71533
1.43042	-6.39934
1.30652	-5.08854
1.10055	-3.78811
0.813332	-2.50318
0.446001	-1.23881
4.88886e-06	-1.23478e-05
-0.522896	1.20834
-1.12064	2.38148
-1.79086	3.51477
-2.53093	4.60374
-3.33791	5.64409
-4.20862	6.63171
-5.13962	7.56272
-6.12725	8.43343
-7.1676	9.24041
-8.25657	9.98047
-9.38986	10.6507
-10.563	11.2484
-11.7713	11.7713
-13.0102	12.2173
-14.2745	12.5847
-15.5594	12.8719
-16.8599	13.0779
-18.1707	13.2018
-19.4867	13.2431
-20.8027	13.2018
-22.1135	13.0779
-23.4139	12.8719
-24.6988	12.5847
-25.9632	12.2173
-27.202	11.7713
-28.4103	11.2484
-29.5835	10.6507
-30.7168	9.98047
-31.8057	9.24041
-32.8461	8.43343
-33.8337	7.56272
-34.7647	6.63171
-35.6354	5.64409
-36.4424	4.60374
-37.1825	3.51477
-37.8527	2.38148
-38.4504	1.20834
-38.9733	-1.23478e-05
-39.4193	-1.23881
-39.7867	-2.50318
-40.0739	-3.78811
-40.2798	-5.08854
-40.4038	-6.39934
-39.9222	-8.92367
-39.8809	-10.2397
-39.757	-11.5505
-39.551	-12.8509
-39.2638	-14.1358
-38.8964	-15.4002
-38.4504	-16.639
-37.9275	-17.8473
-37.3298	-19.0205
-36.6596	-20.1538
-35.9195	-21.2427
-35.1125	-22.2831
-34.2418	-23.2707
-33.3108	-24.2017
-32.3232	-25.0724
-31.2828	-25.8794
-30.1939	-26.6195
-29.0606	-27.2897
-27.8874	-27.8874
-26.6791	-28.4103
-25.4403	-28.8563
-24.1759	-29.2237
-22.891	-29.5109
-21.5906	-29.7169
-20.2798	-29.8408
-18.9638	-29.8821
-17.6478	-29.8408
-16.337	-29.7169
-15.0366	-29.5109
-13.7516	-29.2237
-12.4873	-28.8563
-11.2485	-28.4103
-10.0401	-27.8874
-8.86696	-27.2897
-7.73367	-26.6195
-6.64471	-25.8794
-5.60435	-25.0724
-4.61673	-24.2017
-3.68572	-23.2707
-2.81501	-22.2831
-2.00803	-21.2427
-1.26797	-20.1538
-0.597745	-19.0205
-1.53945e-06	-17.8473
0.5229	-16.639
0.968896	-15.4002
1.33623	-14.1358
1.62344	-12.8509
1.82941	-11.5505
1.95332	-10.2397
1.99467	-8.92367
1.95332	-7.60768
1.82941	-6.29688
1.62344	-4.99645
1.33623	-3.71151
0.968896	-2.44715
0.5229	-1.20835
-1.53945e-06	3.27149e-06
-0.597745	1.17314
-1.26797	2.30643
-2.00803	3.3954
-2.81501	4.43575
-3.68572	5.42338
-4.61673	6.35438
-5.60435	7.22509
-6.64471	8.03207
-7.73367	8.77213
-8.86696	9.44236
-10.0401	10.0401
-11.2485	10.563
-12.4873	11.009
-13.7516	11.3763
-15.0366	11.6635
-16.337	11.8695
-17.6478	11.9934
-18.9638	12.0348
-20.2798	11.9934
-21.5906	11.8695
-22.891	11.6635
-24.1759	11.3763
-25.4403	11.009
-26.6791	10.563
-27.8874	10.0401
-29.0606	9.44236
-30.1939	8.77213
-31.2828	8.03207
-32.3232	7.22509
-33.3108	6.35438
-34.2418	5.42338
-35.1125	4.43575
-35.9195	3.3954
-36.6596	2.30643
-37.3298	1.17314
-37.9275	3.27149e-06
-38.4504	-1.20835
-38.8964	-2.44715
-39.2638	-3.71151
-39.551	-4.99645
-39.757	-6.29688
-39.8809	-7.60768
-39.3245	-10.0968
-39.2831	-11.4128
-39.1592	-12.7236
-38.9532	-14.024
-38.666	-15.309
-38.2987	-16.5733
-37.8527	-17.8121
-37.3298	-19.0205
-36.7321	-20.1936
-36.0618	-21.3269
-35.3218	-22.4159
-34.5148	-23.4562
-33.6441	-24.4439
-32.7131	-25.3749
-31.7254	-26.2456
-30.6851	-27.0526
-29.5961	-27.7926
-28.4628	-28.4628
-27.2897	-29.0606
-26.0813	-29.5835
-24.8425	-30.0295
-23.5782	-30.3968
-22.2932	-30.684
-20.9928	-30.89
-19.682	-31.0139
-18.366	-31.0553
-17.05	-31.0139
-15.7392	-30.89
-14.4388	-30.684
-13.1539	-30.3968
-11.8895	-30.0295
-10.6507	-29.5835
-9.44235	-29.0606
-8.26922	-28.4628
-7.13593	-27.7926
-6.04696	-27.0526
-5.00661	-26.2456
-4.01898	-25.3749
-3.08798	-24.4439
-2.21727	-23.4562
-1.41029	-22.4159
-0.670224	-21.3269
1.18459e-06	-20.1936
0.597745	-19.0205
1.12065	-17.8121
1.56664	-16.5733
1.93397	-15.309
2.22119	-14.024
2.42716	-12.7236
2.55106	-11.4128
2.59242	-10.0968
2.55106	-8.78082
2.42716	-7.47002
2.22119	-6.16959
1.93397	-4.88466
1.56664	-3.6203
1.12065	-2.38149
0.597745	-1.17314
1.18459e-06	-2.15476e-06
-0.670224	1.13329
-1.41029	2.22226
-2.21727	3.26261
-3.08798	4.25023
-4.01898	5.18124
-5.00661	6.05195
-6.04696	6.85893
-7.13593	7.59899
-8.26922	8.26922
-9.44235	8.86696
-10.6507	9.38986
-11.8895	9.83586
-13.1539	10.2032
-14.4388	10.4904
-15.7392	10.6964
-17.05	10.8203
-18.366	10.8616
-19.682	10.8203
-20.9928	10.6964
-22.2932	10.4904
-23.5782	10.2032
-24.8425	9.83586
-26.0813	9.38986
-27.2897	8.86696
-28.4628	8.26922
-29.5961	7.59899
-30.6851	6.85893
-31.7254	6.05195
-32.7131	5.18124
-33.6441	4.25023
-34.5148	3.26261
-35.3218	2.22226
-36.0618	1.13329
-36.7321	-2.15476e-06
-37.3298	-1.17314
-37.8527	-2.38149
-38.2987	-3.6203
-38.666	-4.88466
-38.9532	-6.16959
-39.1592	-7.47002
-39.2831	-8.78082
-38.6542	-11.2301
-38.6129	-12.5461
-38.489	-13.8569
-38.283	-15.1573
-37.9958	-16.4423
-37.6285	-17.7066
-37.1825	-18.9454
-36.6596	-20.1538
-36.0618	-21.3269
-35.3916	-22.4602
-34.6515	-23.5492
-33.8446	-24.5895
-32.9738	-25.5771
-32.0428	-26.5081
-31.0552	-27.3789
-30.0149	-28.1858
-28.9259	-28.9259
-27.7926	-29.5961
-26.6195	-30.1939
-25.4111	-30.7168
-24.1723	-31.1628
-22.908	-31.5301
-21.623	-31.8173
-20.3226	-32.0233
-19.0118	-32.1472
-17.6958	-32.1885
-16.3798	-32.1472
-15.069	-32.0233
-13.7686	-31.8173
-12.4836	-31.5301
-11.2193	-31.1628
-9.98048	-30.7168
-8.77213	-30.1939
-7.59899	-29.5961
-6.4657	-28.9259
-5.37673	-28.1858
-4.33638	-27.3789
-3.34876	-26.5081
-2.41775	-25.5771
-1.54704	-24.5895
-0.740061	-23.5492
1.58884e-06	-22.4602
0.670226	-21.3269
1.26797	-20.1538
1.79087	-18.9454
2.23687	-17.7066
2.6042	-16.4423
2.89141	-15.1573
3.09738	-13.8569
3.22129	-12.5461
3.26265	-11.2301
3.22129	-9.91411
3.09738	-8.60331
2.89141	-7.30288
2.6042	-6.01795
2.23687	-4.75358
1.79087	-3.51478
1.26797	-2.30643
0.670226	-1.13329
1.58884e-06	-2.50361e-06
-0.740061	1.08897
-1.54704	2.12932
-2.41775	3.11695
-3.34876	4.04795
-4.33638	4.91866
-5.37673	5.72564
-6.4657	6.4657
-7.59899	7.13593
-8.77213	7.73367
-9.98048	8.25657
-11.2193	8.70257
-12.4836	9.0699
-13.7686	9.35712
-15.069	9.56308
-16.3798	9.68699
-17.6958	9.72835
-19.0118	9.68699
-20.3226	9.56308
-21.623	9.35712
-22.908	9.0699
-24.1723	8.70257
-25.4111	8.25657
-26.6195	7.73367
-27.7926	7.13593
-28.9259	6.4657
-30.0149	5.72564
-31.0552	4.91866
-32.0428	4.04795
-32.9738	3.11695
-33.8446	2.12932
-34.6515	1.08897
-35.3916	-2.50361e-06
-36.0618	-1.13329
-36.6596	-2.30643
-37.1825	-3.51478
-37.6285	-4.75358
-37.9958	-6.01795
-38.283	-7.30288
-38.489	-8.60331
-38.6129	-9.91411
-37.9142	-12.3191
-37.8728	-13.6351
-37.7489	-14.9459
-37.543	-16.2463
-37.2557	-17.5312
-36.8884	-18.7956
-36.4424	-20.0344
-35.9195	-21.2427
-35.3218	-22.4159
-34.6515	-23.5492
-33.9115	-24.6381
-33.1045	-25.6785
-32.2338	-26.6661
-31.3028	-27.5971
-30.3152	-28.4678
-29.2748	-29.2748
-28.1858	-30.0149
-27.0526	-30.6851
-25.8794	-31.2828
-24.6711	-31.8057
-23.4323	-32.2517
-22.1679	-32.6191
-20.883	-32.9063
-19.5825	-33.1122
-18.2717	-33.2362
-16.9557	-33.2775
-15.6398	-33.2362
-14.329	-33.1122
-13.0285	-32.9063
-11.7436	-32.6191
-10.4792	-32.2517
-9.24042	-31.8057
-8.03207	-31.2828
-6.85893	-30.6851
-5.72564	-30.0149
-4.63668	-29.2748
-3.59632	-28.4678
-2.6087	-27.5971
-1.67769	-26.6661
-0.806982	-25.6785
-2.97609e-06	-24.6381
0.74006	-23.5492
1.41028	-22.4159
2.00803	-21.2427
2.53093	-20.0344
2.97693	-18.7956
3.34426	-17.5312
3.63147	-16.2463
3.83744	-14.9459
3.96135	-13.6351
4.0027	-12.3191
3.96135	-11.0031
3.83744	-9.69227
3.63147	-8.39184
3.34426	-7.10691
2.97693	-5.84255
2.53093	-4.60374
2.00803	-3.39539
1.41028	-2.22225
0.74006	-1.08897
-2.97609e-06	4.09624e-06
-0.806982	1.04036
-1.67769	2.02798
-2.6087	2.95899
-3.59632	3.8297
-4.63668	4.63668
-5.72564	5.37674
-6.85893	6.04696
-8.03207	6.64471
-9.24042	7.16761
-10.4792	7.61361
-11.7436	7.98094
-13.0285	8.26815
-14.329	8.47412
-15.6398	8.59803
-16.9557	8.63938
-18.2717	8.59803
-19.5825	8.47412
-20.883	8.26815
-22.1679	7.98094
-23.4323	7.61361
-24.6711	7.16761
-25.8794	6.64471
-27.0526	6.04696
-28.1858	5.37674
-29.2748	4.63668
-30.3152	3.8297
-31.3028	2.95899
-32.2338	2.02798
-33.1045	1.04036
-33.9115	4.09624e-06
-34.6515	-1.08897
-35.3218	-2.22225
-35.9195	-3.39539
-36.4424	-4.60374
-36.8884	-5.84255
-37.2557	-7.10691
-37.543	-8.39184
-37.7489	-9.69227
-37.8728	-11.0031
-37.1072	-13.3594
-37.0658	-14.6754
-36.9419	-15.9862
-36.736	-17.2866
-36.4488	-18.5716
-36.0814	-19.8359
-35.6354	-21.0747
-35.1125	-22.2831
-34.5148	-23.4562
-33.8446	-24.5895
-33.1045	-25.6785
-32.2975	-26.7188
-31.4268	-27.7065
-30.4958	-28.6375
-29.5082	-29.5082
-28.4678	-30.3152
-27.3789	-31.0552
-26.2456	-31.7254
-25.0724	-32.3232
-23.8641	-32.8461
-22.6253	-33.2921
-21.3609	-33.6594
-20.076	-33.9466
-18.7755	-34.1526
-17.4647	-34.2765
-16.1488	-34.3179
-14.8328	-34.2765
-13.522	-34.1526
-12.2215	-33.9466
-10.9366	-33.6594
-9.67224	-33.2921
-8.43344	-32.8461
-7.22509	-32.3232
-6.05195	-31.7254
-4.91866	-31.0552
-3.82969	-30.3152
-2.78934	-29.5082
-1.80171	-28.6375
-0.870709	-27.7065
1.32944e-06	-26.7188
0.806981	-25.6785
1.54704	-24.5895
2.21727	-23.4562
2.81501	-22.2831
3.33791	-21.0747
3.78391	-19.8359
4.15124	-18.5716
4.43846	-17.2866
4.64442	-15.9862
4.76833	-14.6754
4.80969	-13.3594
4.76833	-12.0434
4.64442	-10.7326
4.43846	-9.4322
4.15124	-8.14727
3.78391	-6.8829
3.33791	-5.6441
2.81501	-4.43575
2.21727	-3.26261
1.54704	-2.12932
0.806981	-1.04035
1.32944e-06	-1.60701e-06
-0.870709	0.987626
-1.80171	1.91863
-2.78934	2.78934
-3.82969	3.59632
-4.91866	4.33638
-6.05195	5.00661
-7.22509	5.60435
-8.43344	6.12725
-9.67224	6.57325
-10.9366	6.94058
-12.2215	7.2278
-13.522	7.43376
-14.8328	7.55767
-16.1488	7.59903
-17.4647	7.55767
-18.7755	7.43376
-20.076	7.2278
-21.3609	6.94058
-22.6253	6.57325
-23.8641	6.12725
-25.0724	5.60435
-26.2456	5.00661
-27.3789	4.33638
-28.4678	3.59632
-29.5082	2.78934
-30.4958	1.91863
-31.4268	0.987626
-32.2975	-1.60701e-06
-33.1045	-1.04035
-33.8446	-2.12932
-34.5148	-3.26261
-35.1125	-4.43575
-35.6354	-5.6441
-36.0814	-6.8829
-36.4488	-8.14727
-36.736	-9.4322
-36.9419	-10.7326
-37.0658	-12.0434
-36.2365	-14.347
-36.1951	-15.663
-36.0712	-16.9738
-35.8653	-18.2743
-35.5781	-19.5592
-35.2107	-20.8236
-34.7647	-22.0624
-34.2418	-23.2707
-33.6441	-24.4438
-32.9739	-25.5771
-32.2338	-26.6661
-31.4268	-27.7065
-30.5561	-28.6941
-29.6251	-29.6251
-28.6375	-30.4958
-27.5971	-31.3028
-26.5082	-32.0428
-25.3749	-32.7131
-24.2017	-33.3108
-22.9934	-33.8337
-21.7546	-34.2797
-20.4902	-34.647
-19.2053	-34.9343
-17.9048	-35.1402
-16.594	-35.2641
-15.2781	-35.3055
-13.9621	-35.2641
-12.6513	-35.1402
-11.3508	-34.9343
-10.0659	-34.647
-8.80154	-34.2797
-7.56274	-33.8337
-6.35438	-33.3108
-5.18125	-32.7131
-4.04796	-32.0428
-2.95899	-31.3028
-1.91864	-30.4958
-0.93101	-29.6251
-5.73112e-06	-28.6941
0.870705	-27.7065
1.67768	-26.6661
2.41775	-25.5771
3.08797	-24.4438
3.68572	-23.2707
4.20862	-22.0624
4.65461	-20.8236
5.02194	-19.5592
5.30916	-18.2743
5.51513	-16.9738
5.63904	-15.663
5.68039	-14.347
5.63904	-13.031
5.51513	-11.7202
5.30916	-10.4198
5.02194	-9.13488
4.65461	-7.87052
4.20862	-6.63172
3.68572	-5.42337
3.08797	-4.25023
2.41775	-3.11694
1.67768	-2.02797
0.870705	-0.987621
-5.73112e-06	6.10302e-06
-0.93101	0.93101
-1.91864	1.80172
-2.95899	2.6087
-4.04796	3.34876
-5.18125	4.01899
-6.35438	4.61673
-7.56274	5.13963
-8.80154	5.58563
-10.0659	5.95296
-11.3508	6.24018
-12.6513	6.44614
-13.9621	6.57005
-15.2781	6.61141
-16.594	6.57005
-17.9048	6.44614
-19.2053	6.24018
-20.4902	5.95296
-21.7546	5.58563
-22.9934	5.13963
-24.2017	4.61673
-25.3749	4.01899
-26.5082	3.34876
-27.5971	2.6087
-28.6375	1.80172
-29.6251	0.93101
-30.5561	6.10302e-06
-31.4268	-0.987621
-32.2338	-2.02797
-32.9739	-3.11694
-33.6441	-4.25023
-34.2418	-5.42337
-34.7647	-6.63172
-35.2107	-7.87052
-35.5781	-9.13488
-35.8653	-10.4198
-36.0712	-11.7202
-36.1951	-13.031
-35.3055	-15.2781
-35.2641	-16.594
-35.1402	-17.9048
-34.9343	-19.2053
-34.647	-20.4902
-34.2797	-21.7546
-33.8337	-22.9934
-33.3108	-24.2017
-32.7131	-25.3749
-32.0428	-26.5082
-31.3028	-27.5971
-30.4958	-28.6375
-29.6251	-29.6251
-28.6941	-30.5561
-27.7065	-31.4268
-26.6661	-32.2338
-25.5771	-32.9739
-24.4438	-33.6441
-23.2707	-34.2418
-22.0624	-34.7647
-20.8236	-35.2107
-19.5592	-35.5781
-18.2743	-35.8653
-16.9738	-36.0712
-15.663	-36.1951
-14.347	-36.2365
-13.031	-36.1951
-11.7202	-36.0712
-10.4198	-35.8653
-9.13488	-35.5781
-7.87052	-35.2107
-6.63172	-34.7647
-5.42337	-34.2418
-4.25023	-33.6441
-3.11694	-32.9739
-2.02797	-32.2338
-0.987621	-31.4268
6.10302e-06	-30.5561
0.93101	-29.6251
1.80172	-28.6375
2.6087	-27.5971
3.34876	-26.5082
4.01899	-25.3749
4.61673	-24.2017
5.13963	-22.9934
5.58563	-21.7546
5.95296	-20.4902
6.24018	-19.2053
6.44614	-17.9048
6.57005	-16.594
6.61141	-15.2781
6.57005	-13.9621
6.44614	-12.6513
6.24018	-11.3508
5.95296	-10.0659
5.58563	-8.80154
5.13963	-7.56274
4.61673	-6.35438
4.01899	-5.18125
3.34876	-4.04796
2.6087	-2.95899
1.80172	-1.91864
0.93101	-0.93101
6.10302e-06	-5.73112e-06
-0.987621	0.870705
-2.02797	1.67768
-3.11694	2.41775
-4.25023	3.08797
-5.42337	3.68572
-6.63172	4.20862
-7.87052	4.65461
-9.13488	5.02194
-10.4198	5.30916
-11.7202	5.51513
-13.031	5.63904
-14.347	5.68039
-15.663	5.63904
-16.9738	5.51513
-18.2743	5.30916
-19.5592	5.02194
-20.8236	4.65461
-22.0624	4.20862
-23.2707	3.68572
-24.4438	3.08797
-25.5771	2.41775
-26.6661	1.67768
-27.7065	0.870705
-28.6941	-5.73112e-06
-29.6251	-0.93101
-30.4958	-1.91864
-31.3028	-2.95899
-32.0428	-4.04796
-32.7131	-5.18125
-33.3108	-6.35438
-33.8337	-7.56274
-34.2797	-8.80154
-34.647	-10.0659
-34.9343	-11.3508
-35.1402	-12.6513
-35.2641	-13.9621
-34.3179	-16.1488
-34.2765	-17.4647
-34.1526	-18.7755
-33.9466	-20.076
-33.6594	-21.3609
-33.2921	-22.6253
-32.8461	-23.8641
-32.3232	-25.0724
-31.7254	-26.2456
-31.0552	-27.3789
-30.3152	-28.4678
-29.5082	-29.5082
-28.6375	-30.4958
-27.7065	-31.4268
-26.7188	-32.2975
-25.6785	-33.1045
-24.5895	-33.8446
-23.4562	-34.5148
-22.2831	-35.1125
-21.0747	-35.6354
-19.8359	-36.0814
-18.5716	-36.4488
-17.2866	-36.736
-15.9862	-36.9419
-14.6754	-37.0658
-13.3594	-37.1072
-12.0434	-37.0658
-10.7326	-36.9419
-9.4322	-36.736
-8.14727	-36.4488
